,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
931,2800,2010.0,8,437,6,3,2,206894.0,0,0,1,9,1
2384,28990,2018.0,34,2036,2,5,2,17499.0,0,2,3,8,5
6254,5500,1991.0,5,1233,6,8,2,181256.0,0,1,1,8,1
8926,26999,2019.0,32,1575,6,3,2,23290.0,0,0,3,0,5
1612,26590,2019.0,34,2030,2,8,2,1197.0,0,2,3,8,10
152,27990,2012.0,37,292,2,6,0,117550.0,0,0,2,10,10
3767,3500,2000.0,26,2291,6,5,2,243767.0,0,1,0,13,0
7974,13999,2004.0,11,897,0,6,0,175086.0,0,0,0,0,4
6569,24750,2020.0,14,1781,6,3,2,27565.0,0,2,0,0,0
5502,14500,2012.0,13,1622,0,5,2,89000.0,0,0,1,0,2
9885,27990,2013.0,1,2170,2,8,2,25069.0,0,0,3,7,0
9194,2500,2001.0,21,1643,6,3,2,139000.0,0,0,1,9,8
6136,22988,2019.0,8,1371,6,8,2,41539.0,0,0,0,0,10
893,17000,1957.0,11,2087,2,6,2,88741.94803113553,0,0,2,2,8
2788,22995,2011.0,5,1860,0,6,2,153992.0,0,0,0,13,1
4121,19000,2012.0,34,2177,0,6,2,93000.0,4,0,0,10,8
2685,20133,2020.0,34,662,6,8,2,9225.0,0,0,1,13,1
7100,8900,2011.0,18,1984,6,3,2,101339.0,0,0,3,0,9
9182,24988,2020.0,12,2077,6,3,2,25644.0,0,0,0,0,5
3780,28900,2014.0,5,1921,2,6,0,166298.0,0,0,0,10,10
4542,275,2011.0,26,404,6,8,2,76443.0,0,0,3,13,12
2719,1,2005.0,0,2164,6,3,2,264.0,0,0,3,13,12
6070,17495,2018.0,34,538,6,3,2,36149.0,0,2,1,9,5
5923,5900,2012.0,14,834,0,3,2,62925.0,4,0,1,9,2
5394,10950,2012.0,5,931,2,6,2,172981.0,0,0,2,11,10
8463,7400,2013.0,5,1436,2,3,2,56000.0,4,0,1,9,12
402,2800,2006.0,5,1494,2,5,2,180000.0,0,0,3,9,12
6864,17499,2016.0,11,1178,6,3,2,54300.0,0,0,3,9,1
2418,25775,2019.0,11,1510,6,8,2,88741.94803113553,0,0,3,13,12
6454,628,2011.0,11,1016,6,6,0,94331.0,0,0,0,10,12
1262,18990,2013.0,26,170,2,5,2,60428.0,0,0,2,3,12
8781,17999,2018.0,26,1732,6,3,2,44303.0,0,0,3,0,12
3395,21989,2019.0,37,2228,6,3,2,22707.0,0,0,1,9,10
1595,21500,2014.0,11,1061,3,6,2,88741.94803113553,0,0,0,10,10
7916,15999,2018.0,11,1134,6,3,2,31975.0,0,0,1,7,12
6125,16988,2019.0,8,1246,6,5,2,35755.0,0,0,1,5,5
4371,1350,2005.0,23,1778,6,8,2,88741.94803113553,0,0,3,13,12
4784,0,2011.0,11,1032,3,6,2,88741.94803113553,0,0,2,10,10
8046,18299,2016.0,18,1984,6,3,2,38008.0,0,2,0,0,12
832,5450,2012.0,17,1610,6,3,2,165955.0,6,1,2,0,9
9304,14999,2008.0,22,1219,6,6,2,86704.0,0,0,0,0,0
242,5980,2010.0,26,402,6,8,2,88741.94803113553,0,0,3,13,12
189,35990,2020.0,29,18,2,6,2,4058.0,0,0,0,8,10
9555,5500,2001.0,34,181,1,5,2,265000.0,0,0,0,0,0
9506,9888,2016.0,11,1136,2,8,2,82127.0,0,0,3,9,0
8737,13999,2011.0,3,843,6,5,2,97533.0,0,0,3,0,12
1847,18575,2012.0,4,869,0,6,2,142208.0,0,0,0,0,2
3293,9500,2003.0,5,1892,2,6,2,88741.94803113553,0,0,0,10,1
9420,19995,2017.0,6,1583,2,5,2,65446.0,0,0,3,11,10
786,84986,2020.0,5,678,6,8,2,757.0,0,0,3,3,0
9280,9900,2019.0,26,2209,6,3,2,19546.0,0,0,1,9,1
5039,21995,2017.0,11,899,2,5,2,94996.0,0,0,2,0,5
7487,34995,2013.0,11,998,6,8,4,54144.0,0,0,0,8,8
1050,12658,2014.0,17,594,6,8,2,88741.94803113553,0,0,3,13,12
3595,15900,2013.0,11,1062,6,8,2,178000.0,0,0,3,13,12
1241,1400,2016.0,11,1108,6,8,2,38227.0,0,0,3,13,12
6034,5950,2010.0,26,1810,0,3,2,101000.0,0,0,1,9,1
5379,37998,2019.0,26,417,0,8,2,38985.0,0,0,3,13,10
7297,11000,2012.0,13,687,3,3,2,88218.0,0,0,1,0,1
6250,10999,2013.0,35,1364,6,3,0,91889.0,0,0,1,12,0
4681,4999,2007.0,26,402,0,3,2,120000.0,0,0,3,9,1
3735,11963,2013.0,34,1817,6,5,2,183264.0,0,0,1,5,9
9760,37995,2016.0,17,2252,6,5,2,49718.0,0,0,0,0,0
4160,8995,2007.0,11,793,6,8,2,162043.0,0,0,3,13,10
5483,6800,1990.0,26,136,6,8,2,88741.94803113553,0,1,3,13,12
1711,6980,2010.0,17,641,6,8,2,88741.94803113553,0,0,3,13,12
7645,32988,2015.0,29,41,6,8,2,53790.0,0,0,0,8,12
4224,2600,2007.0,5,854,6,3,2,146600.0,0,0,3,13,9
7268,30999,2020.0,24,651,6,3,2,4639.0,0,2,0,9,1
9115,18900,2014.0,32,1575,6,5,2,87445.0,0,0,3,12,12
3290,29990,2014.0,19,1285,6,6,2,87965.0,0,0,0,0,9
8976,16999,2015.0,21,1457,6,3,2,51735.0,0,0,1,9,0
7727,28950,2017.0,22,514,0,3,2,39843.0,0,0,0,3,8
9559,21990,2013.0,1,2168,2,8,2,53592.0,0,0,3,3,10
9908,14995,2020.0,5,1978,2,8,2,8548.0,0,0,3,4,8
6801,10995,2015.0,18,1969,3,3,2,85052.0,0,0,3,0,10
7296,1300,2001.0,17,2321,2,5,2,190000.0,0,0,0,0,8
3086,27000,2017.0,13,1627,0,5,2,58830.0,0,0,0,0,4
7526,16000,2017.0,17,1710,6,3,2,32546.0,0,2,1,0,12
225,5270,2011.0,11,1185,6,8,2,88741.94803113553,0,0,3,13,12
8031,23999,2013.0,2,2275,0,6,2,88433.0,0,0,0,0,0
5623,0,2018.0,12,1851,6,6,0,34266.0,0,0,0,10,12
7858,54988,2019.0,11,961,6,8,2,27695.0,0,0,0,8,9
2100,9277,2005.0,19,1421,6,8,2,130586.0,0,0,2,13,0
2472,8500,2012.0,5,859,0,5,2,110000.0,0,0,0,0,10
2951,31999,2017.0,34,1293,0,5,2,62030.0,0,0,1,0,12
1651,7300,2015.0,5,1436,6,8,2,113000.0,4,0,3,13,9
6478,6900,2011.0,35,1354,0,4,2,46094.0,4,0,1,9,0
7236,34600,2020.0,8,772,6,5,2,3008.0,0,0,0,0,5
9787,38995,2019.0,34,2041,6,5,2,15124.0,0,0,0,8,3
3177,9500,2012.0,14,2171,0,3,2,88741.94803113553,0,0,1,0,9
9765,43995,2017.0,34,2194,6,6,4,42941.0,0,0,0,8,9
7168,10995,2011.0,17,644,6,8,2,68891.0,0,0,0,0,12
3238,19900,2013.0,11,1062,6,8,2,117000.0,0,0,3,13,12
2791,32995,2018.0,34,2045,0,5,2,24426.0,0,0,2,13,10
9553,3500,2010.0,11,1135,0,3,2,140000.0,0,0,1,13,12
9471,2500,2006.0,17,1415,2,3,0,161120.0,0,0,2,0,9
3590,22900,2012.0,5,1914,6,8,2,118000.0,0,0,3,13,12
6719,22900,2017.0,26,1733,0,3,2,21337.0,1,0,0,0,8
5693,1500,2002.0,6,649,2,3,2,1340000.0,0,0,1,7,1
5069,7995,2003.0,29,2201,2,5,2,79618.0,0,0,2,11,10
8733,5900,2006.0,5,1494,6,5,2,139100.0,0,0,1,7,10
9890,32995,2020.0,5,531,6,6,2,8520.0,0,0,2,3,5
9413,32134,2020.0,5,485,2,8,2,4023.0,0,0,3,7,8
9070,8888,2011.0,18,1969,6,3,2,89015.0,0,0,1,12,6
1410,25990,2008.0,11,808,2,6,2,107667.0,0,0,2,10,10
6648,12999,2016.0,5,1436,0,3,2,54100.0,0,0,1,9,12
1905,6980,2007.0,19,1747,6,5,2,190386.0,6,0,3,0,1
4558,17655,2017.0,18,1567,6,3,2,33190.0,0,0,1,9,9
2595,26900,2015.0,17,2231,3,5,2,66736.0,0,0,0,0,9
45,33990,2016.0,11,1050,2,6,2,18175.0,0,0,3,8,8
4731,0,2014.0,21,121,0,3,2,94624.0,0,0,1,9,5
2063,28897,2017.0,4,2289,6,5,2,41952.0,0,2,1,0,8
783,2000,1997.0,27,1245,2,3,2,97000.0,0,0,1,9,2
1983,3800,2003.0,34,1813,2,8,2,197000.0,0,0,3,13,10
8956,20999,2019.0,5,2156,6,3,2,14227.0,0,0,0,0,0
823,27990,2012.0,2,1431,2,6,2,61881.0,0,2,2,7,0
4835,1,2016.0,21,740,0,8,2,1.0,0,0,3,3,12
8449,31900,2018.0,8,1250,3,5,2,48490.0,0,0,1,5,8
3175,5995,2009.0,26,1728,0,3,2,163303.0,0,0,1,0,10
6333,58500,2016.0,12,1853,6,6,0,51719.0,0,0,0,10,12
5351,40998,2016.0,11,959,0,8,2,74046.0,0,0,3,13,0
5201,7950,2016.0,35,1366,2,3,2,116314.0,0,0,1,9,1
2716,1,2011.0,5,1436,6,3,2,180.0,0,0,3,13,12
5893,10980,2015.0,34,538,6,3,2,93729.0,0,0,1,9,1
2225,35990,2010.0,5,680,2,6,2,32742.0,0,2,2,7,12
3971,12879,2008.0,19,1422,6,6,2,150526.0,0,0,2,9,10
9036,19999,2012.0,32,1324,6,3,2,73594.0,0,1,3,9,0
7115,18995,2009.0,5,639,3,4,2,41833.0,0,0,0,8,10
956,8000,2008.0,6,129,0,6,2,60000.0,0,0,2,9,5
7521,18995,2011.0,11,949,6,8,4,64747.0,0,0,0,8,8
762,23995,2015.0,11,1001,0,8,0,201000.0,0,0,0,8,10
7468,17194,2019.0,8,1246,6,5,2,24115.0,0,0,1,11,12
2159,38990,2013.0,33,1489,6,8,1,69961.0,0,0,2,9,10
1832,17900,2009.0,37,78,6,8,0,88741.94803113553,0,0,3,13,12
9341,27995,2019.0,11,2131,6,8,2,88741.94803113553,0,0,3,13,12
2436,26590,2019.0,34,2030,2,8,2,1197.0,0,2,3,8,10
2721,1,2001.0,13,381,6,8,2,190.0,0,0,3,13,12
2208,17495,2018.0,17,1712,3,3,2,42039.0,0,0,3,13,1
7264,32995,2016.0,29,5,6,6,2,119085.0,0,0,0,10,11
2594,8495,2011.0,8,1246,2,5,2,161819.0,0,0,1,11,10
1774,10980,2012.0,5,526,6,8,2,88741.94803113553,0,0,3,13,12
9396,25000,2013.0,17,2248,0,5,2,94700.0,1,2,0,0,0
3689,2500,1995.0,11,949,6,8,2,88741.94803113553,0,1,3,13,12
4495,2500,2005.0,34,2177,6,6,2,88741.94803113553,0,0,2,8,9
4395,29344,2017.0,34,2026,6,5,2,79919.0,0,0,2,8,10
1444,44900,1988.0,37,1565,6,6,5,60860.0,6,0,0,8,10
3943,35990,2019.0,5,532,2,6,2,3610.0,0,2,2,3,12
186,3999,2004.0,13,395,6,3,2,149959.0,0,0,1,9,10
9150,16999,2020.0,5,2156,6,3,2,4274.0,0,0,0,0,10
7721,17995,2015.0,12,2085,0,5,2,84981.0,0,0,0,0,5
5948,23995,2011.0,17,2231,6,5,2,112817.0,0,0,0,0,8
2970,27000,2015.0,5,1858,0,6,2,59012.0,0,0,0,10,0
6819,4500,2004.0,11,921,0,8,2,88741.94803113553,0,0,2,13,0
5744,31900,2011.0,28,1584,6,5,2,29072.0,0,0,2,9,5
1065,12990,2015.0,14,1781,2,5,2,137640.0,0,0,0,0,1
9959,19995,2011.0,29,2321,6,8,2,120260.0,0,0,0,8,12
3184,23500,2012.0,28,1585,0,5,2,111000.0,0,0,0,13,0
7295,900,2005.0,35,1354,2,3,2,88741.94803113553,0,1,1,9,0
3030,36990,2010.0,5,680,2,6,2,32742.0,0,2,2,7,12
6745,0,2018.0,11,998,6,6,0,39768.0,0,0,0,10,12
2998,11000,2015.0,14,2171,3,3,2,79000.0,0,0,1,0,5
7392,19995,2016.0,5,1442,3,3,2,14822.0,0,0,1,9,5
3417,4000,1979.0,5,1858,6,8,2,88741.94803113553,0,0,3,13,12
9990,18950,2014.0,34,2177,6,6,2,90227.0,5,0,0,8,0
8402,25950,2019.0,32,696,6,8,2,88741.94803113553,0,0,3,13,12
8109,9995,2003.0,11,1688,3,5,2,146487.0,0,0,0,8,4
1237,5500,2007.0,15,1667,2,6,2,198000.0,0,0,0,0,10
5587,26995,2014.0,5,1861,6,8,5,149642.0,6,0,0,8,12
5966,27999,2005.0,29,165,6,5,0,110835.0,0,0,0,8,9
7835,3400,2011.0,11,1108,0,3,2,2075000.0,0,0,1,4,5
8229,13480,2017.0,5,704,6,3,2,24872.0,0,2,1,9,0
4581,275,2011.0,26,404,6,8,2,76443.0,0,0,3,13,12
597,6450,2008.0,26,1726,2,3,2,113365.0,0,0,1,0,0
2342,41590,2019.0,8,580,2,6,2,1717.0,0,2,2,3,1
6544,11995,2013.0,11,2070,3,5,2,89700.0,0,0,3,9,10
9832,17900,2015.0,11,2135,2,3,2,29747.0,0,0,2,11,10
7707,25995,2016.0,13,687,6,8,2,32944.0,0,0,1,0,12
8385,17999,2017.0,18,1972,6,8,1,1.0,0,0,1,12,0
3891,5495,2005.0,5,2057,0,6,2,161000.0,0,0,2,0,12
6345,14995,2017.0,21,1456,6,3,2,49000.0,0,0,1,7,3
8664,7900,2013.0,35,1354,6,3,2,98013.0,0,0,1,9,3
6546,11995,2017.0,18,1721,3,3,2,20193.0,0,1,1,9,9
7689,28995,2016.0,13,1618,6,8,2,30850.0,0,0,0,0,1
8424,0,2015.0,12,1837,6,6,0,77318.0,0,0,0,10,12
2263,35950,2020.0,11,1056,6,8,2,88741.94803113553,0,0,3,13,12
9606,16989,2015.0,5,1865,6,6,2,156575.0,0,0,0,8,9
8301,24995,1966.0,11,1507,6,8,2,43717.0,0,1,3,7,12
1016,30000,1966.0,11,1507,0,6,2,500.0,0,0,3,3,12
738,12937,2009.0,11,798,6,8,2,88741.94803113553,0,0,3,13,12
4509,27977,2016.0,37,304,3,5,2,84301.0,0,0,0,0,5
1279,7990,2009.0,34,675,3,3,2,130000.0,0,0,1,9,3
2405,37414,2019.0,11,969,0,8,2,26568.0,0,0,3,13,12
9778,39995,2017.0,5,1873,6,6,2,36500.0,0,0,0,8,1
2623,39988,2018.0,11,949,6,8,2,14050.0,0,0,0,13,9
6276,49894,2019.0,11,904,6,5,2,34208.0,0,2,0,0,0
3604,36995,2018.0,34,2026,6,8,2,88741.94803113553,0,0,3,13,12
6616,13500,2008.0,34,2177,0,6,2,205851.0,0,0,0,8,2
5354,24990,2016.0,29,25,2,5,4,57926.0,0,2,3,8,12
4462,275,2011.0,26,404,6,8,2,76443.0,0,0,3,13,12
5466,7950,2013.0,14,1946,2,3,2,143913.0,0,0,1,9,10
6262,17999,2017.0,18,1972,6,8,1,1.0,0,0,1,12,0
3245,2750,2011.0,18,1969,2,3,2,202000.0,0,1,1,0,0
6060,24194,2020.0,26,1726,6,3,2,10930.0,0,0,0,0,9
1504,30990,2017.0,17,2251,2,5,2,26451.0,0,2,0,7,1
6883,15995,2015.0,17,1610,6,3,2,50231.0,0,0,1,0,8
7586,25988,2018.0,34,1630,6,8,3,88741.94803113553,0,0,1,4,1
5719,5995,2006.0,5,854,6,8,2,137675.0,0,0,0,0,10
4334,8900,2014.0,34,1633,0,3,3,108000.0,0,0,1,4,10
9540,19900,2012.0,8,772,0,5,2,98475.0,0,0,0,0,5
9652,6990,2009.0,5,632,2,8,2,80541.0,0,2,1,3,8
4261,4900,2011.0,5,854,2,8,2,165000.0,0,0,3,13,0
3056,19900,2013.0,29,5,6,6,2,80645.0,0,0,2,13,5
8493,28695,2019.0,17,590,2,8,2,24925.0,0,0,0,0,9
5303,39590,2020.0,5,1863,2,6,2,4539.0,0,0,0,8,1
7048,19999,2019.0,25,1580,6,3,2,44722.0,0,0,0,0,9
5730,20995,2019.0,8,1246,6,8,4,31183.0,0,0,1,5,0
9023,19999,2020.0,18,1984,6,3,2,12967.0,0,0,0,0,9
7665,6500,2008.0,12,2321,6,8,2,88741.94803113553,0,0,3,13,12
8241,11480,2015.0,5,1436,6,3,2,101740.0,0,0,1,9,8
111,27141,2019.0,11,965,0,6,2,70690.0,0,0,0,10,10
8993,44999,2018.0,5,1860,6,6,2,23273.0,0,0,0,10,10
3110,6500,1992.0,11,1507,6,8,2,88741.94803113553,0,0,3,13,12
4772,3000,2001.0,17,1255,2,5,2,88741.94803113553,0,0,2,0,4
7668,16000,2008.0,34,2026,2,6,2,134000.0,0,0,0,10,12
670,199,2017.0,8,581,6,8,2,88741.94803113553,0,0,3,13,12
7253,34480,2019.0,29,16,6,6,2,22259.0,0,0,0,10,8
8013,14995,2014.0,13,687,6,8,2,133774.0,0,0,3,0,0
1123,2999,2005.0,5,854,6,5,2,176817.0,0,0,3,0,10
9793,37995,2019.0,11,975,6,6,4,24933.0,0,0,2,8,10
1971,2250,2001.0,11,2067,6,5,2,161662.0,0,0,1,9,4
7688,26995,2014.0,26,2102,3,6,2,54456.0,0,0,0,10,0
7910,19900,2016.0,13,1301,3,3,2,33000.0,0,0,3,4,10
4328,3995,1991.0,29,2201,2,5,2,86601.0,0,0,2,11,10
1282,5980,2013.0,24,658,6,8,2,88741.94803113553,0,0,3,13,12
9615,7995,2008.0,17,1255,6,6,4,152986.0,0,0,0,0,0
5076,6950,2008.0,34,539,0,3,2,186733.0,0,0,1,9,10
6031,32999,2016.0,34,174,0,5,2,63809.0,0,0,0,0,9
7493,17995,2015.0,11,820,6,8,2,93890.0,0,0,3,0,1
5547,13500,2017.0,13,600,0,3,2,28000.0,4,0,1,9,8
5802,17500,2011.0,11,949,6,6,2,88741.94803113553,4,0,3,13,12
3336,11500,2015.0,5,854,6,3,2,144744.0,0,2,1,0,8
6852,14000,2008.0,17,1267,2,6,2,146000.0,0,0,0,0,0
9384,23995,2019.0,26,1401,3,8,1,7790.0,0,0,3,4,5
389,18577,2014.0,8,577,6,8,2,58438.0,0,0,2,13,10
4441,3799,2008.0,35,445,6,8,2,88741.94803113553,0,0,3,13,12
6572,16991,2018.0,34,538,6,3,2,32495.0,0,0,1,9,10
6204,29999,2016.0,19,864,6,8,2,9825.0,0,0,3,13,12
5857,15995,2014.0,17,592,3,5,2,79714.0,0,0,0,0,0
587,19937,2004.0,23,1497,6,8,2,25000.0,0,0,3,13,12
4642,3799,2007.0,3,1393,0,8,2,140500.0,0,0,3,9,12
7722,12995,2014.0,35,1594,0,3,2,81399.0,0,0,1,9,5
3009,16990,2015.0,11,912,2,5,2,95993.0,0,0,1,0,0
6839,14995,2016.0,18,1571,3,3,2,77949.0,0,0,1,9,10
1776,23900,2018.0,5,934,6,8,2,4000.0,4,0,3,13,12
7063,9999,2013.0,24,1288,6,3,2,96237.0,0,0,1,3,1
8687,9900,2019.0,26,2209,6,3,2,19546.0,0,0,1,9,1
9840,38590,2012.0,5,535,2,6,2,12099.0,0,2,2,3,8
7708,25995,2018.0,13,381,0,3,2,27009.0,0,0,1,9,5
2736,35000,2015.0,37,1160,2,8,0,88741.94803113553,0,0,3,7,12
8223,11999,2018.0,11,1134,6,3,2,43373.0,0,0,1,9,1
4622,20900,2014.0,17,1255,2,6,2,120326.0,0,0,0,12,10
9805,9995,2011.0,20,1477,6,8,2,94078.0,0,0,1,9,10
6967,19999,2018.0,5,715,0,3,2,18500.0,0,0,1,4,8
5,29590,2016.0,34,2036,2,5,2,33290.0,0,2,3,8,8
4264,21219,2016.0,29,21,3,6,2,83869.0,0,0,2,10,9
9003,35444,2019.0,15,1663,6,5,2,32189.0,0,0,0,9,2
3,2000,1974.0,5,500,2,3,2,190000.0,0,0,2,8,1
5182,9950,2016.0,8,1246,0,5,2,105006.0,0,0,1,11,10
8239,25790,2019.0,32,1575,6,8,2,17877.0,0,0,0,12,1
9914,10499,2016.0,11,1184,2,8,2,99044.0,0,0,3,9,8
7246,23972,2015.0,22,1480,6,5,2,78517.0,0,0,0,0,0
4774,0,2014.0,11,628,3,3,3,97121.0,0,0,1,9,10
4480,9590,2012.0,11,2142,0,3,2,72815.0,0,0,2,11,10
3807,5500,2002.0,12,1824,2,6,2,230000.0,0,0,0,8,1
721,18995,2008.0,5,1914,0,6,0,207581.0,0,0,2,10,10
2524,15095,1964.0,37,291,3,8,2,88741.94803113553,0,1,3,10,8
1849,14000,2012.0,34,2026,6,8,2,88741.94803113553,0,0,3,13,12
1662,15590,2010.0,19,1347,2,5,2,64511.0,0,2,2,9,8
7569,31988,2014.0,29,5,6,8,2,88741.94803113553,0,0,0,8,9
472,4500,2009.0,26,402,6,3,2,182792.0,0,0,1,9,9
8069,24988,2017.0,21,739,6,3,2,23553.0,0,0,0,0,5
9902,51200,2020.0,5,1887,2,6,2,212.0,0,0,3,8,5
2462,43063,2018.0,11,955,0,8,2,64983.0,0,0,3,13,10
869,3995,2008.0,5,1316,6,5,5,149186.0,0,0,1,9,5
9845,23990,2019.0,5,528,2,5,2,19272.0,0,2,2,7,8
2383,44998,2020.0,11,918,6,8,2,88741.94803113553,0,0,3,13,12
7610,15991,2019.0,18,1153,6,3,2,30315.0,0,0,1,9,5
5074,8950,2010.0,20,1477,0,6,2,98225.0,0,0,1,9,3
6005,5950,2006.0,6,129,0,5,2,144639.0,0,0,2,9,1
7304,42500,2020.0,12,1824,3,6,2,88741.94803113553,0,0,0,13,0
3543,5958,2009.0,11,1134,6,3,2,99796.0,0,0,1,9,10
6450,628,2017.0,11,949,6,5,2,70935.0,0,0,0,10,12
9123,25900,2019.0,32,1575,6,3,2,7730.0,0,0,3,0,10
6950,4600,2012.0,26,2212,0,3,2,105700.0,0,0,1,9,1
3702,6950,2016.0,5,704,2,3,2,98654.0,4,0,1,9,10
4674,5999,2011.0,26,405,0,3,2,166000.0,0,0,3,9,1
7650,23988,2019.0,8,1371,6,8,2,43013.0,0,0,0,0,12
6317,37999,2017.0,34,2051,6,5,2,32400.0,0,0,0,10,12
517,17480,2007.0,34,1126,2,5,2,149370.0,0,0,0,0,11
5889,21995,2019.0,8,1252,3,5,2,16459.0,0,0,1,5,5
2959,4700,2006.0,17,641,2,6,2,186000.0,0,0,0,0,0
4449,5000,2000.0,34,2026,2,5,2,251000.0,0,0,2,8,9
1170,6980,2008.0,11,906,6,8,2,88741.94803113553,0,0,3,13,12
6764,19900,2016.0,34,1693,0,3,3,68469.0,4,0,0,0,0
8111,4800,2013.0,18,1721,0,3,2,116000.0,0,0,1,3,10
6538,3600,2005.0,8,780,6,8,2,88741.94803113553,0,0,3,13,12
8080,24995,2007.0,11,1089,0,6,0,164562.0,0,0,0,10,10
8322,23995,2017.0,37,345,6,5,5,12874.0,0,0,2,11,12
3939,28990,2018.0,5,635,2,5,2,20050.0,0,2,0,8,9
7518,30995,2019.0,8,581,6,5,2,11771.0,0,2,0,9,1
4608,29988,2019.0,5,633,6,5,2,13061.0,0,0,2,8,10
8950,42999,2019.0,34,2026,6,5,2,14106.0,0,0,0,10,5
5198,32990,2017.0,29,25,2,6,2,26230.0,0,2,0,8,8
6521,41900,2018.0,8,1246,3,5,2,45.0,0,0,1,5,5
5929,2450,1998.0,11,910,2,6,2,228.0,0,0,0,0,12
9401,28995,2019.0,17,590,6,8,2,88741.94803113553,0,0,3,13,12
9389,9000,2003.0,12,1823,6,8,2,88741.94803113553,0,0,3,13,12
5234,19660,2019.0,11,1189,0,8,2,18235.0,0,0,3,13,9
5159,23500,2014.0,5,1897,6,6,4,12345.0,0,0,3,8,3
5060,3999,2005.0,37,321,6,8,2,117500.0,0,0,3,13,12
3472,5990,2011.0,26,732,2,3,2,106837.0,0,0,1,0,0
4091,41977,2007.0,11,2019,6,5,0,246258.0,0,0,2,8,8
8807,10999,2012.0,26,1503,6,5,2,98884.0,0,0,3,0,0
8139,25999,2018.0,32,696,0,3,2,15846.0,0,0,0,12,0
952,7280,2010.0,34,538,6,8,2,88741.94803113553,0,0,3,13,12
5575,8500,2013.0,22,458,0,5,2,105054.0,0,0,0,9,5
7381,29999,2018.0,8,772,6,5,2,27839.0,0,0,0,0,8
8316,38299,2016.0,11,899,6,8,2,25575.0,0,0,3,13,12
2694,19990,2015.0,21,1522,2,8,2,13844.0,0,2,2,7,8
6756,28999,2013.0,11,953,2,5,2,100458.0,0,0,0,10,2
6123,34480,2019.0,29,16,6,6,2,22259.0,0,0,0,10,8
6079,19999,2017.0,11,1191,0,3,2,46686.0,0,0,0,9,5
7952,9999,2011.0,11,2067,0,5,2,87222.0,0,0,0,9,12
1628,12345,1968.0,37,315,6,8,2,88741.94803113553,0,1,3,13,12
1076,21900,2016.0,5,1860,2,6,2,163947.0,0,0,2,10,10
3429,8500,2012.0,12,368,6,5,2,115205.0,0,0,1,13,10
3156,24995,2014.0,5,1860,0,6,2,119976.0,0,0,0,10,10
2087,28990,2013.0,34,2188,2,6,2,23490.0,0,0,0,8,8
5840,3750,2004.0,32,1575,6,3,2,148862.0,0,0,3,13,12
3764,1700,2008.0,31,2225,2,5,2,149800.0,0,0,0,0,9
3457,16990,2017.0,12,2077,2,3,2,78424.0,0,0,1,0,9
9727,33499,2018.0,11,949,2,5,2,70539.0,0,0,3,8,12
2025,37000,2012.0,8,206,0,5,0,163000.0,0,0,2,10,10
8276,31000,2019.0,34,181,3,5,2,9900.0,4,0,1,0,10
4329,7995,2003.0,29,2201,2,5,2,79618.0,0,0,2,13,10
5117,22500,2010.0,37,286,0,5,0,112000.0,0,0,2,10,10
4953,8500,2004.0,19,1280,0,6,2,153000.0,0,0,2,9,10
8975,9999,2014.0,11,1108,6,3,2,54973.0,0,1,1,9,5
1507,21990,2012.0,22,788,2,6,2,61594.0,0,0,2,2,0
1404,13490,2006.0,5,1893,2,6,2,95269.0,0,0,0,13,10
7523,10995,2011.0,17,644,6,8,2,68891.0,0,0,0,0,12
4543,0,2014.0,5,1436,0,8,2,42000.0,0,0,3,13,9
1427,12590,2012.0,35,446,2,8,2,58282.0,0,0,1,4,0
3922,16769,2015.0,17,590,6,5,2,71614.0,0,0,1,0,0
3458,8600,2003.0,5,2057,2,6,2,223152.0,0,0,0,0,10
663,10900,2012.0,5,1998,6,6,2,230262.0,0,0,2,13,9
8157,10995,2012.0,5,2149,6,8,2,137876.0,0,0,3,0,12
6383,21995,2017.0,26,1503,6,5,2,37500.0,0,0,0,12,10
8561,16999,2014.0,26,1452,6,5,2,33748.0,0,0,1,9,10
4785,8995,2009.0,12,2310,0,6,2,88741.94803113553,0,0,2,0,9
1398,6990,2002.0,12,850,2,5,0,91400.0,0,0,0,0,3
6041,9999,2011.0,11,2067,0,5,2,87222.0,0,0,0,9,12
1055,28975,2004.0,5,678,6,8,2,7349.0,0,0,3,7,8
8488,42999,2018.0,11,949,6,5,2,18325.0,0,0,0,10,5
197,21500,2019.0,34,538,6,8,2,43462.0,0,0,1,13,10
1424,4200,2008.0,8,523,6,3,2,127083.0,0,0,1,4,0
2139,28900,2016.0,11,949,2,6,2,92145.0,0,0,0,10,10
836,12950,2013.0,34,1293,0,8,2,88741.94803113553,0,0,3,13,0
2563,8500,2010.0,14,1214,0,3,2,78400.0,0,1,2,3,4
6842,20300,2013.0,11,912,3,5,2,20162.0,0,0,0,0,8
478,3500,2006.0,11,1125,2,5,2,275000.0,0,0,1,9,3
3819,38900,2016.0,29,87,6,5,0,110016.0,0,0,0,13,10
5388,10950,2014.0,34,1820,2,5,2,147835.0,0,0,1,5,1
802,35000,2005.0,19,1286,0,6,2,106000.0,0,0,0,0,9
4020,15897,2014.0,5,1316,6,5,2,100963.0,0,2,1,9,5
7490,23988,2019.0,8,1371,6,8,2,41109.0,0,0,0,0,10
8264,12000,2004.0,29,5,0,7,2,130000.0,0,0,0,10,0
1197,5000,1974.0,37,309,2,3,2,68000.0,0,1,2,2,8
